Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,followers,popularity_artist_2025,image_url_artist,explicit,song_popularity_2025,album_image_url,album_name,album_release_date
55,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,87,2017,pop,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,88.0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,÷ (Deluxe),2017-03-03
80,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,85,2017,pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,88.0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,÷ (Deluxe),2017-03-03
93,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,85,2021,pop,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,81.0,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,=,2021-10-25
116,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,84,2021,pop,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,82.0,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,=,2021-10-25
252,Ed Sheeran,Celestial,4zrKN5Sv8JS5mqnbVcsul7,82,2022,pop,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,209027,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,67.0,https://i.scdn.co/image/ab67616d0000b273c18194a4022ec44507f7b248,Celestial,2022-09-29
720,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,78,2017,pop,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,78.0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,÷ (Deluxe),2017-03-03
722,Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,78,2017,pop,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,79.0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,÷ (Deluxe),2017-03-03
725,Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB,78,2017,pop,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4,122773292.0,88.0,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,False,75.0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,÷ (Deluxe),2017-03-03
